gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
MRGPRX1	-5.0107	0.9691	21.3088	1.69e-09	6.99e-08	down	yes
KRT8	-4.7975	1427.8889	26243.5882	3.00e-32	9.66e-29	down	yes
VTCN1	-4.7177	12.6852	277.0147	1.02e-31	2.82e-28	down	yes
GATA3	-4.4880	46.0123	819.7794	2.52e-18	1.04e-15	down	yes
CRYBG2	-4.4853	16.3086	400.3824	1.16e-16	2.95e-14	down	yes
KRT18	-4.4785	1058.1049	16986.6324	1.66e-17	5.26e-15	down	yes
LAMC2	-4.4593	208.3333	3865.0882	1.38e-35	6.69e-32	down	yes
GCG	-4.3564	3.5185	53.9265	4.65e-15	8.33e-13	down	yes
HOXB1	-4.2947	1.4568	25.8235	1.59e-06	2.46e-05	down	yes
H3C3	-4.2647	18.2037	374.4118	8.43e-13	9.21e-11	down	yes
ACTA1	-4.1288	97.2284	2184.4706	1.42e-23	1.38e-20	down	yes
TRIM55	-4.0809	12.6420	264.4118	3.19e-17	9.62e-15	down	yes
PRR35	-3.9972	8.3148	10.0294	5.36e-10	2.60e-08	down	yes
MUC17	-3.9971	14.3333	159.5735	1.27e-21	1.07e-18	down	yes
PI15	-3.9774	272.3210	2139.3529	1.46e-28	3.13e-25	down	yes
H3C8	-3.9635	26.2469	435.0588	1.76e-10	9.93e-09	down	yes
CGB3	-3.8540	35.0556	23.4118	1.97e-11	1.41e-09	down	yes
H4C13	-3.8138	12.7654	172.9118	2.82e-09	1.09e-07	down	yes
H2BC9	-3.7917	36.5802	366.7059	6.99e-17	1.90e-14	down	yes
MUC13	-3.7898	34.0556	189.8382	8.16e-10	3.74e-08	down	yes
CBLN1	-3.7837	122.5185	329.5441	9.16e-22	8.05e-19	down	yes
H2BC14	-3.7708	15.6790	202.2794	1.36e-15	2.74e-13	down	yes
PKP3	-3.7604	65.3457	860.1029	1.25e-13	1.66e-11	down	yes
ESRP1	-3.7581	55.8827	641.9559	6.82e-21	4.71e-18	down	yes
H3C7	-3.7324	30.8519	482.8529	6.08e-10	2.88e-08	down	yes
H2AC14	-3.6913	77.3210	544.5441	3.27e-11	2.22e-09	down	yes
H1-5	-3.6806	161.7037	1546.6029	2.38e-12	2.27e-10	down	yes
CEACAM7	-3.6706	0.7284	15.2206	7.24e-07	1.26e-05	down	yes
CGA	-3.6496	120.6543	402.7647	4.10e-21	3.05e-18	down	yes
KRT7	-3.6433	385.4568	4776.2206	2.19e-08	6.57e-07	down	yes
ALDH3B2	-3.6300	1.3025	22.0294	4.81e-11	3.09e-09	down	yes
HAND1	-3.5722	497.6728	612.8971	4.45e-06	5.86e-05	down	yes
OVOL1	-3.5435	14.0123	187.9118	3.12e-14	4.71e-12	down	yes
PRTG	-3.5263	350.4506	2180.0588	1.12e-32	4.31e-29	down	yes
NLRP7	-3.5200	0.5926	8.6912	2.13e-04	1.43e-03	down	yes
NRK	-3.5081	40.0802	303.9706	7.78e-27	1.37e-23	down	yes
CBLN3	-3.5017	48.0988	77.8824	6.72e-26	1.08e-22	down	yes
FGFBP1	-3.4942	2.7160	40.1471	8.74e-06	1.04e-04	down	yes
LGALS16	-3.4818	0.4938	11.5882	1.26e-06	2.01e-05	down	yes
MUC16	-3.4720	127.5123	538.0000	6.92e-11	4.29e-09	down	yes
MYL7	-3.4658	25.3519	169.8824	9.82e-16	2.11e-13	down	yes
KRT13	-3.4533	16.0185	459.8529	1.11e-07	2.58e-06	down	yes
IL24	-3.4441	55.0679	43.1029	1.06e-08	3.51e-07	down	yes
LAD1	-3.4342	28.7346	426.1912	2.78e-08	8.05e-07	down	yes
FAT2	-3.4288	225.5864	465.0735	1.05e-15	2.20e-13	down	yes
H3C11	-3.4166	21.5309	253.2206	1.30e-09	5.60e-08	down	yes
ISX	-3.3649	5.2778	32.8382	1.56e-08	4.92e-07	down	yes
H2AC13	-3.3469	43.6914	420.3971	1.47e-10	8.49e-09	down	yes
H2BC10	-3.3446	15.9444	238.7647	8.63e-10	3.94e-08	down	yes
C5ORF46	-3.3272	17.7963	16.2647	3.68e-10	1.86e-08	down	yes
GABRA6	-3.3194	24.6296	48.5000	2.30e-11	1.61e-09	down	yes
CST6	-3.3137	10.9444	90.6471	7.16e-08	1.80e-06	down	yes
CGB5	-3.2757	99.8827	48.9559	5.35e-04	3.05e-03	down	yes
LIN28A	-3.2447	181.9321	1352.0441	1.19e-25	1.77e-22	down	yes
CRISP3	-3.2252	1.1420	16.2500	1.08e-05	1.24e-04	down	yes
H2BC3	-3.2203	31.9691	245.8824	2.61e-09	1.03e-07	down	yes
SERPINB7	-3.1945	9.0926	76.5735	1.19e-05	1.34e-04	down	yes
H3C15	-3.1861	22.3951	645.4706	3.92e-07	7.59e-06	down	yes
GABRP	-3.1779	83.7469	786.5294	5.54e-21	3.96e-18	down	yes
BARHL1	-3.1767	8.9259	36.2941	3.19e-08	9.07e-07	down	yes
KRT5	-3.1706	17.1543	352.8088	9.78e-13	1.04e-10	down	yes
CEACAM6	-3.1610	253.1914	404.3235	1.45e-18	6.11e-16	down	yes
SP6	-3.1434	21.1790	172.1324	7.84e-14	1.07e-11	down	yes
H2AC11	-3.1417	86.0926	800.5588	2.64e-12	2.49e-10	down	yes
ITGB6	-3.1202	72.3148	578.1912	6.60e-08	1.69e-06	down	yes
GRHL2	-3.1131	81.4259	575.0147	1.59e-19	8.07e-17	down	yes
SCGN	-3.0949	165.6296	646.8824	1.70e-11	1.23e-09	down	yes
LRATD2	-3.0912	883.1852	5502.7353	1.28e-24	1.55e-21	down	yes
KRT20	-3.0828	0.5185	10.1765	1.71e-03	7.86e-03	down	yes
PRPH	-3.0823	125.6975	473.5882	6.78e-13	7.58e-11	down	yes
H3C12	-3.0701	20.8642	196.7059	9.26e-09	3.12e-07	down	yes
SPINT1	-3.0663	171.9136	1266.8382	1.60e-12	1.59e-10	down	yes
KRT19	-3.0610	1222.6667	5387.0294	3.97e-07	7.66e-06	down	yes
FLNC	-3.0586	1733.5432	14139.7059	8.59e-15	1.43e-12	down	yes
H2BC13	-3.0561	27.6667	248.7500	4.03e-11	2.65e-09	down	yes
ENPEP	-3.0466	77.5617	585.2647	1.02e-17	3.50e-15	down	yes
IGF2BP1	-3.0359	446.7407	3304.4412	7.41e-17	1.99e-14	down	yes
CRTAM	-3.0130	69.3889	44.1176	5.09e-18	1.93e-15	down	yes
DSG2	-3.0045	646.0370	3637.6471	7.61e-17	2.01e-14	down	yes
CDX1	-2.9984	6.6975	55.8088	3.86e-08	1.07e-06	down	yes
PSG2	-2.9885	302.3086	114.7500	7.32e-15	1.24e-12	down	yes
ST14	-2.9732	119.3580	902.8088	1.83e-11	1.32e-09	down	yes
TFAP2A	-2.9705	155.4568	841.9265	2.90e-12	2.67e-10	down	yes
PSTPIP2	-2.9509	151.1975	730.5882	1.76e-25	2.42e-22	down	yes
MYBL2	-2.9175	279.6914	1709.4118	1.65e-08	5.14e-07	down	yes
H2AC16	-2.8960	23.8580	228.6029	7.51e-08	1.87e-06	down	yes
IRF6	-2.8894	96.1667	605.7500	6.60e-20	3.86e-17	down	yes
TACSTD2	-2.8867	109.2963	720.4118	9.35e-07	1.57e-05	down	yes
ANO9	-2.8848	18.3580	167.2206	8.44e-11	5.13e-09	down	yes
H3C2	-2.8724	78.6235	852.7059	2.50e-06	3.63e-05	down	yes
ZFP42	-2.8659	113.3951	561.7353	9.17e-20	5.13e-17	down	yes
LMX1A	-2.8606	54.8148	203.8676	6.20e-07	1.11e-05	down	yes
CLDN4	-2.8305	233.8765	1386.4706	5.88e-18	2.19e-15	down	yes
SPRR1B	-2.8284	0.3457	4.4853	7.62e-04	4.06e-03	down	yes
H3C6	-2.8219	73.9074	454.2353	1.42e-24	1.62e-21	down	yes
CDH3	-2.8045	372.1481	2234.5294	3.63e-18	1.43e-15	down	yes
RETNLB	-2.7954	0.3951	2.9265	8.09e-04	4.26e-03	down	yes
PMEL	-2.7872	44.8086	149.1029	2.47e-17	7.59e-15	down	yes
MMP12	-2.7849	2.6111	16.2647	2.59e-07	5.33e-06	down	yes
SI	-2.7666	17.3580	277.0000	3.92e-06	5.29e-05	down	yes
GPR87	-2.7635	34.0123	141.7647	2.66e-15	4.94e-13	down	yes
SFN	-2.7618	117.7469	1132.8529	2.85e-10	1.51e-08	down	yes
TMPRSS11E	-2.7317	1.8519	6.3676	7.90e-05	6.35e-04	down	yes
H2BC17	-2.7212	25.6481	317.1176	1.46e-07	3.31e-06	down	yes
ADGRG7	-2.7098	5.3704	30.7206	2.30e-04	1.51e-03	down	yes
GRM4	-2.7024	274.7037	302.9412	3.37e-13	4.10e-11	down	yes
GDF6	-2.7016	34.6543	260.0441	9.93e-16	2.11e-13	down	yes
NLRP2	-2.6973	98.0864	574.9412	8.11e-18	2.96e-15	down	yes
AP1M2	-2.6915	60.7593	331.4706	2.30e-13	2.88e-11	down	yes
BARHL2	-2.6867	23.2037	21.3235	2.67e-05	2.60e-04	down	yes
FBN2	-2.6708	351.7160	2376.0000	6.48e-12	5.33e-10	down	yes
LGALS4	-2.6607	30.1173	104.6176	2.63e-20	1.64e-17	down	yes
MMP10	-2.6533	19.7716	64.1618	5.98e-05	5.05e-04	down	yes
EPPK1	-2.6352	198.5556	1220.2647	3.27e-16	7.53e-14	down	yes
ERVV-1	-2.6346	6.6543	49.4118	6.45e-08	1.66e-06	down	yes
CLDN7	-2.6245	54.9877	310.5000	2.62e-08	7.62e-07	down	yes
CDH1	-2.6231	724.2778	3716.2206	5.98e-15	1.04e-12	down	yes
RAB25	-2.6143	68.0679	213.6765	9.14e-08	2.21e-06	down	yes
TLL1	-2.5976	142.1049	109.0147	1.32e-12	1.36e-10	down	yes
IQGAP2	-2.5891	476.6543	1663.1029	1.58e-19	8.07e-17	down	yes
ANXA3	-2.5548	340.6667	1598.3529	1.01e-13	1.37e-11	down	yes
DSC2	-2.5539	410.6235	1607.1912	4.81e-17	1.39e-14	down	yes
KRT9	-2.5476	1.5494	18.3529	2.85e-05	2.74e-04	down	yes
C1QL4	-2.5395	58.1420	160.2794	1.51e-08	4.78e-07	down	yes
PLSCR5	-2.5258	2.8951	12.7206	5.04e-07	9.28e-06	down	yes
MGAM2	-2.5183	2.8580	45.7059	3.25e-05	3.06e-04	down	yes
SLCO2A1	-2.5105	102.3148	685.0147	4.47e-11	2.92e-09	down	yes
MUC2	-2.5062	4.9568	19.0882	2.66e-05	2.59e-04	down	yes
ANKRD1	-2.4951	231.0864	1801.0441	1.22e-07	2.83e-06	down	yes
GPA33	-2.4868	4.5926	24.9559	9.46e-12	7.47e-10	down	yes
ITGA2	-2.4823	916.7840	3274.8382	9.74e-18	3.42e-15	down	yes
ZIC4	-2.4525	297.2037	230.3382	3.93e-11	2.59e-09	down	yes
ISL1	-2.4496	22.9321	155.7206	3.80e-06	5.15e-05	down	yes
H2AC4	-2.4467	37.1358	236.3088	1.97e-06	2.97e-05	down	yes
PRR9	-2.4343	8.2654	55.7353	1.22e-06	1.97e-05	down	yes
GRHL3	-2.4282	30.1296	116.6618	2.27e-13	2.87e-11	down	yes
BNC1	-2.4248	111.6667	486.7500	1.09e-05	1.24e-04	down	yes
ESRP2	-2.4167	96.7963	403.1176	1.69e-15	3.34e-13	down	yes
CTSV	-2.4018	289.8642	970.4118	1.25e-18	5.49e-16	down	yes
H2AC12	-2.3954	45.3210	414.1912	3.80e-06	5.15e-05	down	yes
ADAMTS12	-2.3813	163.8395	605.8529	5.59e-11	3.55e-09	down	yes
AADACL3	-2.3602	7.6975	36.2794	1.40e-10	8.20e-09	down	yes
LUM	-2.3475	1901.4198	967.7059	7.07e-08	1.78e-06	down	yes
IRX4	-2.3273	9.6543	34.0882	2.87e-08	8.26e-07	down	yes
TNC	-2.2996	4596.0000	18224.2647	1.05e-09	4.63e-08	down	yes
REG4	-2.2970	4.0802	20.3676	2.75e-07	5.59e-06	down	yes
JUP	-2.2848	966.5741	4090.5147	8.34e-12	6.66e-10	down	yes
GSX2	-2.2835	44.9938	136.9265	1.11e-06	1.82e-05	down	yes
GARIN1B	-2.2823	28.8951	84.1765	3.22e-12	2.89e-10	down	yes
PRR15	-2.2570	44.4383	200.5735	9.44e-09	3.17e-07	down	yes
LEFTY2	-2.2500	13.1728	67.9412	8.01e-07	1.37e-05	down	yes
AGR3	-2.2441	8.1852	15.0735	7.93e-06	9.57e-05	down	yes
CDH15	-2.2315	55.6111	37.9412	1.86e-10	1.04e-08	down	yes
CAPN6	-2.2235	66.3457	444.2647	2.72e-04	1.73e-03	down	yes
TENT5B	-2.2220	60.7160	236.1471	1.93e-10	1.07e-08	down	yes
FLNB	-2.2211	3674.8210	15527.0882	1.90e-16	4.48e-14	down	yes
LAMA1	-2.2202	613.2346	1865.2059	4.67e-17	1.37e-14	down	yes
CGN	-2.2148	276.4753	1275.6618	6.89e-14	9.76e-12	down	yes
IL2RB	-2.2105	28.3889	167.6029	2.26e-11	1.60e-09	down	yes
TRIM71	-2.2043	212.1111	770.8529	8.85e-14	1.21e-11	down	yes
C3ORF52	-2.2034	28.5617	127.3088	2.15e-12	2.07e-10	down	yes
H2AC8	-2.1958	278.2531	1239.4118	2.24e-08	6.67e-07	down	yes
PROM1	-2.1909	384.7284	1214.5882	3.11e-12	2.84e-10	down	yes
IL36RN	-2.1899	10.0802	9.3676	3.54e-04	2.16e-03	down	yes
LIN28B	-2.1881	105.9136	487.9706	3.44e-10	1.76e-08	down	yes
KRT14	-2.1838	33.2407	33.3971	3.35e-04	2.07e-03	down	yes
DLX3	-2.1821	12.4321	55.7059	3.02e-06	4.23e-05	down	yes
H1-3	-2.1819	299.8395	898.6176	9.15e-08	2.21e-06	down	yes
CBX2	-2.1804	183.8951	591.7647	1.48e-11	1.10e-09	down	yes
CDC42BPG	-2.1795	115.4321	359.1912	3.57e-15	6.51e-13	down	yes
TBX3	-2.1788	204.1667	820.7647	2.32e-09	9.30e-08	down	yes
CELSR1	-2.1756	429.7346	1711.0882	3.72e-11	2.47e-09	down	yes
PODXL	-2.1735	1926.3951	8246.8088	3.12e-12	2.84e-10	down	yes
SCEL	-2.1705	20.9136	72.3235	1.96e-08	5.97e-07	down	yes
H3C10	-2.1685	55.7531	284.3824	4.76e-08	1.28e-06	down	yes
OTOL1	-2.1668	3.0123	27.8676	3.36e-05	3.14e-04	down	yes
KDF1	-2.1605	19.6296	76.2059	2.63e-09	1.03e-07	down	yes
AJUBA	-2.1553	303.9630	1106.4118	2.74e-11	1.88e-09	down	yes
PRSS8	-2.1548	164.3025	699.6029	4.03e-09	1.49e-07	down	yes
HAPLN1	-2.1461	272.4938	634.8824	5.84e-09	2.06e-07	down	yes
SLITRK6	-2.1461	96.4198	170.3529	2.79e-08	8.06e-07	down	yes
ADGRG6	-2.1384	166.5864	759.2647	1.17e-10	6.99e-09	down	yes
RASSF10	-2.1286	34.4691	125.1618	1.75e-10	9.90e-09	down	yes
OXGR1	-2.1264	15.2037	77.3088	1.79e-10	1.01e-08	down	yes
CDC25A	-2.1240	112.0802	410.0441	1.19e-11	9.03e-10	down	yes
LTB	-2.1220	4.2099	10.4559	1.33e-04	9.77e-04	down	yes
CER1	-2.1214	4.0741	15.4265	1.08e-10	6.46e-09	down	yes
CLDN23	-2.1206	14.0432	52.1324	1.00e-05	1.16e-04	down	yes
PLEKHG4B	-2.1134	244.2284	1038.9706	3.09e-14	4.71e-12	down	yes
CDCP1	-2.1092	271.4074	1004.9265	1.32e-12	1.36e-10	down	yes
CEACAM5	-2.1017	76.3333	191.9706	1.08e-09	4.72e-08	down	yes
GATA2	-2.1016	91.0247	397.6471	1.37e-08	4.41e-07	down	yes
MDFI	-2.1008	318.6543	924.7647	7.21e-08	1.81e-06	down	yes
ZIC1	-2.0932	1144.9877	1402.2059	2.06e-08	6.25e-07	down	yes
H4C12	-2.0845	359.5741	1462.7647	6.94e-08	1.76e-06	down	yes
TEAD3	-2.0789	224.0309	754.9706	4.58e-11	2.96e-09	down	yes
EPHA1	-2.0758	47.4136	185.9559	2.57e-14	3.94e-12	down	yes
SERPINB13	-2.0666	5.9753	17.3235	1.67e-05	1.77e-04	down	yes
GPR50	-2.0497	8.7284	139.3824	5.13e-05	4.46e-04	down	yes
H2AC7	-2.0353	105.0062	423.0294	2.29e-04	1.51e-03	down	yes
PRSS22	-2.0327	4.3827	20.0588	5.63e-04	3.18e-03	down	yes
KANK4	-2.0266	176.5926	678.1324	2.29e-10	1.24e-08	down	yes
PLEKHN1	-2.0204	27.4444	100.9559	1.59e-06	2.46e-05	down	yes
VIL1	-2.0138	173.2037	142.1471	3.19e-09	1.22e-07	down	yes
OLFM4	-2.0116	17.7160	323.4265	6.30e-08	1.62e-06	down	yes
CYP2S1	-2.0115	52.9753	229.4559	6.95e-08	1.76e-06	down	yes
FRMD6	-2.0108	558.0802	1799.9118	7.53e-13	8.32e-11	down	yes
TNFSF15	-2.0102	145.8704	385.1029	1.08e-11	8.33e-10	down	yes
PKP2	-2.0055	575.7346	1609.3676	4.18e-12	3.62e-10	down	yes
KISS1	-2.0035	11.6049	24.1324	5.21e-06	6.70e-05	down	yes
