direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
up	GO:0032501	multicellular organismal process	GO:BP	7.12e-13	173	7322	0.5767	0.0236	FGA,AFP,FGG,AHSG,CCL3,C1QC,APOC2,PLVAP,C1QA,FGB,LILRB2,ADORA3,APBB1IP,KLF2,PLA2G2A,SHOX2,IL1B,ABI3,TYROBP,NMUR2,FCGR3A,CX3CR1,HCLS1,AIF1,C3AR1,CCR2,FOS,CLEC9A,HOXB13,CALHM6,STRIT1,CD2,EGR1,CD74,LILRB4,TMIGD3,PLD4,HLA-DRA,EGR2,CXCL10,OR7A5,NKG7,LAPTM5,CD3E,APOC1,SELPLG,CD86,VSIG4,MGP,PADI2,TREM2,FCGR2A,MNDA,HLA-DRB5,FCER1A,HOXD9,FCER1G,ZFP36,CD33,CD69,FFAR3,SLC4A1,NKX6-2,PTPRC,ESM1,RASAL3,SRGN,DKK1,ITGB2,SPI1,WIF1,HLA-DOA,SOX18,HLA-DRB1,CD1C,HOXD11,SCIN,CCL8,FOSB,CCR6,LY96,NINJ2,ALOX15B,C3,CCK,CLEC3B,HHEX,SLC22A6,CYTL1,SERPINA1,FOXD3,HLA-DMB,PENK,CD48,GPR15,SLC2A5,S100A1,OSM,MOG,CD14,ADRB2,TLX2,AMBP,CD4,LPAR5,APOA2,TBXAS1,IFNA8,LCP2,AVP,SLC2A4,WDFY4,NEU4,AZGP1,SASH3,NTSR2,C5AR1,BPI,CD300A,RUNX3,DUSP1,GJB1,TAL1,P2RY12,NPR1,SAMSN1,ENTPD2,HPGDS,PITX1,CYBB,ECRG4,IL13RA2,IFNA13,PTAFR,PGLYRP2,LGALS9,SLC44A4,CD7,ENG,LYL1,OR2M5,CSF1R,CXCL8,PLEK,PTGS1,SELP,TNFAIP8L2,JUNB,PYCARD,BCL11A,OR13F1,SIX3,LOXHD1,DOCK2,IL15RA,RCSD1,SIRPG,STING1,LILRA4,VAV1,IKZF1,OR3A2,LRTM1,HORMAD1,IDO1,OR1R1P,CYP2J2,SKOR2,HLA-F,KCNJ2,EN1,SLC22A8,AQP1
up	GO:0031982	vesicle	GO:CC	7.36e-13	117	4033	0.3679	0.0290	FGA,FGG,AHSG,HLA-DQB1,APOC2,PLVAP,FCGR1A,FGB,LILRB2,PLA2G2A,IL1B,IGLL5,TYROBP,SERPINA6,FCGR3A,CX3CR1,HCLS1,C3AR1,GZMK,ADIRF,CD74,SLPI,LILRB4,FPR1,PLD4,CXCR1,HLA-DRA,CCR5,LAPTM5,CD86,MGP,HSPA6,PADI2,FCGR2A,MNDA,HLA-DRB5,FCER1G,CD33,SLC4A1,IFITM2,PTPRC,RASAL3,CD53,RNASE6,SRGN,DKK1,ITGB2,HLA-DOA,HLA-DRB1,CD1C,SCIN,LY96,VAMP5,PLA1A,ALOX15B,SPPL2C,C3,CLEC3B,SLC22A6,SERPINA1,TTR,HLA-DMB,PENK,CD48,GPR15,FGD2,SLC2A5,PDZK1IP1,SELL,HCK,CD14,FKBP5,ADRB2,AMBP,CD4,APOA2,SLC15A3,SCGB3A1,RNASET2,AVP,SLC2A4,WDFY4,AMY1C,AZGP1,C5AR1,BPI,CD300A,ENTPD2,BIN2,CYBB,NEURL3,PTAFR,PGLYRP2,PPBP,TMEM52B,SLC44A4,TREH,TMC8,PTGS1,SELP,PYCARD,GIMAP5,ADGRE5,DOCK2,IL15RA,RCSD1,STING1,TASL,GZMB,GNLY,CD163,AOAH,CYP2J2,HLA-F,RNASE1,SLC22A8,AQP1
down	REAC:R-HSA-8878171	Transcriptional regulation by RUNX1	REAC	1.06e-12	23	234	0.1783	0.0983	GATA3,H3C3,H3C8,H4C13,H2BC9,H2BC14,H3C7,H2AC14,H3C11,H2BC10,H2BC3,H3C12,H2BC13,H3C2,H3C6,H2BC17,CTSV,CBX2,H3C10,GATA2,H4C12,SERPINB13,H2AC7
up	GO:0042127	regulation of cell population proliferation	GO:BP	1.34e-12	69	1685	0.2300	0.0409	CXCL9,LILRB2,ADORA3,PLA2G2A,SHOX2,IL1B,TYROBP,FCGR3A,CX3CR1,HCLS1,AIF1,CCR2,CCL26,EGR1,CD74,LILRB4,TMIGD3,CXCL10,CD3E,CD86,VSIG4,TREM2,CCL3L1,MNDA,ZFP36,CD33,PTPRC,ESM1,RASAL3,SOX18,HLA-DRB1,SCIN,CCL8,ALOX15B,HHEX,HLA-DMB,OSM,HCK,PRAMEF17,CCL14,SCGB3A1,AVP,AZGP1,SASH3,C5AR1,CD300A,RUNX3,DUSP1,TAL1,NPR1,IFI30,HPGDS,ECRG4,USP17L2,C1ORF56,FOLR2,PTAFR,LGALS9,ENG,CSF1R,CXCL8,PTGS1,JUNB,PYCARD,SIX3,SIRPG,IDO1,SKOR2,AQP1
down	GO:0043588	skin development	GO:BP	1.36e-12	25	327	0.1263	0.0765	IVL,ZBED2,PKP3,KRT7,OVOL1,KRT5,ITGB6,GRHL2,ST14,IRF6,CLDN4,SPRR1B,CDH3,SFN,KRT9,ITGA2,GRHL3,JUP,FLNB,KRT14,DLX3,CELSR1,SCEL,KDF1,LTB
up	GO:0030141	secretory granule	GO:CC	1.46e-12	48	907	0.1509	0.0529	FGA,FGG,AHSG,FGB,LILRB2,PLA2G2A,IL1B,TYROBP,C3AR1,GZMK,SLPI,FPR1,CXCR1,HSPA6,PADI2,FCGR2A,MNDA,FCER1G,CD33,PTPRC,CD53,SRGN,ITGB2,PLA1A,C3,CLEC3B,SERPINA1,TTR,PENK,SLC2A5,SELL,CD14,ADRB2,RNASET2,AVP,SLC2A4,C5AR1,BPI,CD300A,BIN2,CYBB,PTAFR,PPBP,SELP,PYCARD,ADGRE5,DOCK2,STING1
up	GO:0097530	granulocyte migration	GO:BP	1.52e-12	22	157	0.0733	0.1401	CCL4,CCL4L2,CXCL9,CCL3,IL1B,C3AR1,CCL26,CD74,CXCR1,CXCL10,CCL3L1,FCER1G,ITGB2,CCL8,CCL14,C5AR1,CD300A,PPBP,CXCL3,CSF1R,CXCL8,VAV1
up	GO:0032103	positive regulation of response to external stimulus	GO:BP	1.59e-12	41	642	0.1367	0.0639	CCL4,CCL3,FCGR1A,PLA2G2A,IL1B,LY86,TYROBP,CX3CR1,AIF1,C3AR1,CCR2,CCL26,CD74,CXCL10,NKG7,TREM2,MNDA,FFAR3,SPI1,CCR6,LY96,C3,OSM,HCK,CD14,SLC15A3,C5AR1,CD300A,P2RY12,USP17L2,LGALS9,CSF1R,CXCL8,PYCARD,STING1,TASL,LILRA4,VAV1,IDO1,TLR10,HLA-F
down	GO:0034728	nucleosome organization	GO:BP	1.67e-12	18	138	0.0909	0.1304	H3C3,H3C8,H4C13,H2BC9,H2BC14,H3C7,H1-5,H3C11,H2BC10,H2BC3,H3C12,H2BC13,H3C2,H3C6,H2BC17,H1-3,H3C10,H4C12
down	GO:0008544	epidermis development	GO:BP	1.73e-12	27	398	0.1364	0.0678	IVL,ZBED2,LAMC2,PKP3,ESRP1,KRT7,OVOL1,CST6,KRT5,GRHL2,SPINT1,ST14,IRF6,CLDN4,SPRR1B,CDH3,SFN,KRT9,GRHL3,BNC1,FLNB,KRT14,DLX3,CELSR1,SCEL,KDF1,SLITRK6
down	REAC:R-HSA-9018519	Estrogen-dependent gene expression	REAC	2.21e-12	19	147	0.1473	0.1293	GATA3,H3C3,H3C8,H4C13,H2BC9,H2BC14,H3C7,H2AC14,H3C11,H2BC10,H2BC3,H3C12,H2BC13,H3C2,H3C6,H2BC17,H3C10,H4C12,H2AC7
down	REAC:R-HSA-2559583	Cellular Senescence	REAC	2.78e-12	21	194	0.1628	0.1082	H3C3,H3C8,H4C13,H2BC9,H2BC14,H3C7,H2AC14,H1-5,H3C11,H2BC10,H2BC3,H3C12,H2BC13,H3C2,H3C6,H2BC17,H1-3,CBX2,H3C10,H4C12,H2AC7
down	REAC:R-HSA-6809371	Formation of the cornified envelope	REAC	3.06e-12	18	129	0.1395	0.1395	IVL,KRT8,KRT18,PKP3,KRT7,KRT13,KRT5,KRT20,KRT19,DSG2,ST14,SPRR1B,DSC2,KRT9,JUP,KRT14,PRSS8,PKP2
down	KEGG:05034	Alcoholism	KEGG	4.05e-12	20	187	0.1961	0.1070	H3C3,H3C8,H4C13,H2BC9,H2BC14,H3C7,H2AC14,H3C11,H2AC13,H2BC10,H2BC3,H3C12,H2BC13,H3C2,H3C6,H2BC17,H2AC12,H3C10,H4C12,H2AC7
up	GO:0004888	transmembrane signaling receptor activity	GO:MF	4.46e-12	60	1307	0.1948	0.0459	FCGR1A,LILRB2,ADORA3,NMUR2,FCGR3A,CX3CR1,C3AR1,CCR2,CD74,LILRB4,TMIGD3,FPR1,CXCR1,HLA-DRA,OR7A5,CCR5,CD3E,TREM2,LILRA1,FCGR2A,FCER1A,FCER1G,CD69,FFAR3,PTPRC,CD300C,ITGB2,HLA-DOA,HLA-DRB1,CCR6,SELE,GPR15,CD14,ADRB2,CD4,LPAR5,SIGLEC8,CLEC10A,ADGRE1,NTSR2,C5AR1,P2RY12,NPR1,IL13RA2,PTAFR,P2RY13,CD7,ENG,GPR6,S1PR4,OR2M5,CSF1R,OR13F1,ADGRE5,ROS1,IL15RA,LILRA4,OR3A2,OR1R1P,TLR10
down	KEGG:04613	Neutrophil extracellular trap formation	KEGG	4.49e-12	20	188	0.1961	0.1064	H3C3,H3C8,H4C13,H2BC9,H2BC14,H3C7,H2AC14,H3C11,H2AC13,H2BC10,H2BC3,H3C12,H2BC13,H3C2,H3C6,H2BC17,H2AC12,H3C10,H4C12,H2AC7
up	GO:0031410	cytoplasmic vesicle	GO:CC	5.33e-12	86	2556	0.2704	0.0336	FGA,FGG,AHSG,HLA-DQB1,APOC2,FCGR1A,FGB,LILRB2,PLA2G2A,IL1B,TYROBP,CX3CR1,HCLS1,C3AR1,GZMK,CD74,SLPI,FPR1,PLD4,CXCR1,HLA-DRA,CCR5,LAPTM5,HSPA6,PADI2,FCGR2A,MNDA,HLA-DRB5,FCER1G,CD33,IFITM2,PTPRC,CD53,RNASE6,SRGN,DKK1,ITGB2,HLA-DOA,HLA-DRB1,CD1C,LY96,VAMP5,PLA1A,SPPL2C,C3,CLEC3B,SERPINA1,TTR,HLA-DMB,PENK,GPR15,FGD2,SLC2A5,SELL,HCK,CD14,ADRB2,CD4,APOA2,SLC15A3,RNASET2,AVP,SLC2A4,WDFY4,C5AR1,BPI,CD300A,BIN2,CYBB,NEURL3,PTAFR,PPBP,SELP,PYCARD,GIMAP5,ADGRE5,DOCK2,IL15RA,RCSD1,STING1,TASL,GZMB,GNLY,CD163,AOAH,HLA-F
down	REAC:R-HSA-211000	Gene Silencing by RNA	REAC	6.08e-12	18	134	0.1395	0.1343	H3C3,H3C8,H4C13,H2BC9,H2BC14,H3C7,H2AC14,H3C11,H2BC10,H2BC3,H3C12,H2BC13,H3C2,H3C6,H2BC17,H3C10,H4C12,H2AC7
down	REAC:R-HSA-68875	Mitotic Prophase	REAC	6.08e-12	18	134	0.1395	0.1343	H3C3,H3C8,H4C13,H2BC9,H2BC14,H3C7,H2AC14,H3C11,H2BC10,H2BC3,H3C12,H2BC13,H3C2,H3C6,H2BC17,H3C10,H4C12,H2AC7
up	GO:0097708	intracellular vesicle	GO:CC	6.10e-12	86	2562	0.2704	0.0336	FGA,FGG,AHSG,HLA-DQB1,APOC2,FCGR1A,FGB,LILRB2,PLA2G2A,IL1B,TYROBP,CX3CR1,HCLS1,C3AR1,GZMK,CD74,SLPI,FPR1,PLD4,CXCR1,HLA-DRA,CCR5,LAPTM5,HSPA6,PADI2,FCGR2A,MNDA,HLA-DRB5,FCER1G,CD33,IFITM2,PTPRC,CD53,RNASE6,SRGN,DKK1,ITGB2,HLA-DOA,HLA-DRB1,CD1C,LY96,VAMP5,PLA1A,SPPL2C,C3,CLEC3B,SERPINA1,TTR,HLA-DMB,PENK,GPR15,FGD2,SLC2A5,SELL,HCK,CD14,ADRB2,CD4,APOA2,SLC15A3,RNASET2,AVP,SLC2A4,WDFY4,C5AR1,BPI,CD300A,BIN2,CYBB,NEURL3,PTAFR,PPBP,SELP,PYCARD,GIMAP5,ADGRE5,DOCK2,IL15RA,RCSD1,STING1,TASL,GZMB,GNLY,CD163,AOAH,HLA-F
up	GO:0002683	negative regulation of immune system process	GO:BP	6.77e-12	36	515	0.1200	0.0699	CCL3,C1QC,LILRB2,PLA2G2A,TYROBP,CX3CR1,CCR2,CD74,LILRB4,LAPTM5,VSIG4,PADI2,TREM2,MNDA,CD33,CD69,PTPRC,NLRP4,SPI1,HLA-DOA,HLA-DRB1,HCK,AMBP,APOA2,BPI,CD300A,RUNX3,DUSP1,SAMSN1,IL13RA2,PGLYRP2,LGALS9,TNFAIP8L2,LILRA4,IDO1,HLA-F
up	GO:0008283	cell population proliferation	GO:BP	8.89e-12	75	2015	0.2500	0.0372	CXCL9,LILRB2,ADORA3,PLA2G2A,SHOX2,IL1B,TYROBP,FCGR3A,CX3CR1,HCLS1,AIF1,CCR2,FOS,CCL26,EGR1,CD74,LILRB4,TMIGD3,CXCL10,CD3E,CD86,VSIG4,TREM2,CCL3L1,MNDA,ZFP36,CD33,PTPRC,ESM1,RASAL3,SOX18,HLA-DRB1,SCIN,CCL8,ALOX15B,HHEX,HLA-DMB,PENK,OSM,HCK,PRAMEF17,CCL14,IFNA8,SCGB3A1,AVP,SLC2A4,AZGP1,SASH3,C5AR1,CD300A,RUNX3,DUSP1,TAL1,NPR1,IFI30,HPGDS,ECRG4,IFNA13,USP17L2,C1ORF56,FOLR2,PTAFR,LGALS9,ENG,CSF1R,CXCL8,PTGS1,JUNB,PYCARD,SIX3,DOCK2,SIRPG,IDO1,SKOR2,AQP1
up	GO:0042221	response to chemical	GO:BP	9.27e-12	113	3909	0.3767	0.0289	FGA,FGG,AHSG,CCL4,CCL4L2,CXCL9,CCL3,PLVAP,FGB,LILRB2,KLF2,IL1B,LY86,TYROBP,CH25H,CX3CR1,HCLS1,AIF1,C3AR1,CCR2,FOS,CCL26,HOXB13,EGR1,CD74,SLPI,LILRB4,UGT2B11,FPR1,CXCR1,EGR2,CXCL10,OR7A5,CCR5,LAPTM5,SELPLG,CD86,PADI2,TREM2,LILRA1,CCL3L1,MNDA,FCER1G,ZFP36,CD69,FFAR3,IFITM2,PTPRC,DKK1,ITGB2,SPI1,HLA-DRB1,CCL8,FOSB,CCR6,LY96,SELE,PENK,GPR15,SLC2A5,OSM,SELL,HCK,CD14,FKBP5,ADRB2,CD4,APOA2,CCL14,TBXAS1,IFNA8,AVP,SLC2A4,AZGP1,C5AR1,BPI,DUSP1,P2RY12,BIN2,CYBB,IL13RA2,IFNA13,FOLR2,PTAFR,PPBP,LGALS9,ENG,CXCL3,OR2M5,CSF1R,CXCL8,PTGS1,HBM,SELP,JUNB,PYCARD,BCL11A,OR13F1,DOCK2,IL15RA,RCSD1,STING1,LILRA4,VAV1,MT1M,OR3A2,LRTM1,IDO1,OR1R1P,CYP2J2,EN1,SLC22A8,AQP1
up	GO:0071706	tumor necrosis factor superfamily cytokine production	GO:BP	9.52e-12	22	171	0.0733	0.1287	CCL3,TYROBP,FCGR3A,CX3CR1,CCR2,CD2,LILRB4,CD86,TREM2,FCGR2A,ZFP36,CD33,PTPRC,LY96,CD14,SASH3,BPI,CYBB,PTAFR,LGALS9,PYCARD,LILRA4
up	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	GO:BP	9.52e-12	22	171	0.0733	0.1287	CCL3,TYROBP,FCGR3A,CX3CR1,CCR2,CD2,LILRB4,CD86,TREM2,FCGR2A,ZFP36,CD33,PTPRC,LY96,CD14,SASH3,BPI,CYBB,PTAFR,LGALS9,PYCARD,LILRA4
up	GO:0022409	positive regulation of cell-cell adhesion	GO:BP	9.63e-12	29	328	0.0967	0.0884	FGA,FGG,FGB,LILRB2,IL1B,AIF1,CCR2,CD74,LILRB4,HLA-DRA,CD3E,CD86,HLA-DRB5,PTPRC,RASAL3,ITGB2,HLA-DOA,HLA-DRB1,SELE,HLA-DMB,CD4,SASH3,RUNX3,PTAFR,LGALS9,SELP,PYCARD,SIRPG,VAV1
up	GO:0002685	regulation of leukocyte migration	GO:BP	1.03e-11	25	234	0.0833	0.1068	CCL4,CCL3,PLVAP,CX3CR1,AIF1,C3AR1,CCR2,CD74,CXCL10,PADI2,TREM2,CD69,CCL8,CCR6,SELE,C5AR1,CD300A,DUSP1,P2RY12,PTAFR,LGALS9,CSF1R,CXCL8,SELP,PYCARD
up	GO:0050867	positive regulation of cell activation	GO:BP	1.05e-11	31	381	0.1033	0.0814	CCL3,LILRB2,IL1B,TYROBP,FCGR3A,AIF1,CCR2,CD2,CD74,LILRB4,HLA-DRA,CD3E,CD86,TREM2,HLA-DRB5,PTPRC,RASAL3,SPI1,HLA-DOA,HLA-DRB1,HLA-DMB,CD4,SASH3,RUNX3,LGALS9,PLEK,SELP,PYCARD,IL15RA,SIRPG,VAV1
up	GO:0070661	leukocyte proliferation	GO:BP	1.07e-11	30	355	0.1000	0.0845	LILRB2,PLA2G2A,IL1B,TYROBP,FCGR3A,AIF1,CCR2,CD74,LILRB4,CD3E,CD86,VSIG4,TREM2,MNDA,PTPRC,RASAL3,HLA-DRB1,CCL8,HHEX,HLA-DMB,IFNA8,SASH3,CD300A,IFNA13,LGALS9,CSF1R,JUNB,PYCARD,DOCK2,IDO1
up	GO:0065007	biological regulation	GO:BP	1.16e-11	244	12743	0.8133	0.0191	FGA,MAGEA12,AFP,FGG,AHSG,CCL4,CCL4L2,RGS1,CXCL9,USP17L20,CCL3,C1QC,APOC2,PLVAP,FCGR1A,C1QA,FGB,LILRB2,ADORA3,APBB1IP,KLF2,PLA2G2A,SHOX2,IL1B,LY86,ABI3,TYROBP,NMUR2,CH25H,MAGEA11,FCGR3A,CX3CR1,HCLS1,AIF1,C3AR1,CCR2,FOS,CLEC9A,CCL26,HOXB13,CALHM6,ADIRF,STRIT1,KCNK15,CD2,EGR1,CD74,SLPI,LILRB4,UGT2B11,TMIGD3,FPR1,PLD4,CXCR1,HLA-DRA,RGS18,EGR2,CXCL10,OR7A5,NKG7,CCR5,LAPTM5,CD3E,APOC1,CD86,VSIG4,MGP,PADI2,HCST,TREM2,LILRA1,FCGR2A,CCL3L1,MNDA,HLA-DRB5,FCER1A,ASB17,HOXD9,FCER1G,ZFP36,CD33,USP17L15,CD69,FFAR3,SLC4A1,IFITM2,NKX6-2,MS4A14,PTPRC,RASL11A,ESM1,NLRP4,RASAL3,CD53,SRGN,DKK1,ITGB2,SPI1,WIF1,HLA-DOA,MS4A7,SOX18,HLA-DRB1,CD1C,HOXD11,SCIN,CCL8,LRRC63,GZMA,FOSB,PPM1N,CCR6,LY96,C10ORF90,ALOX15B,FYB1,SPPL2C,SELE,C3,CCK,CLEC3B,HHEX,CYTL1,SERPINA1,TTR,SHISA2,FOXD3,LILRB1,HLA-DMB,PENK,FOXD4L3,GPR15,FGD2,SLC2A5,S100A1,OSM,MOG,HCK,HOXC12,CD14,TLX1,ADRB2,TLX2,ARHGAP25,AMBP,CD4,LPAR5,PRAMEF17,APOA2,CCL14,TBXAS1,IFNA8,LCP2,SLC15A3,KCNJ1,SCGB3A1,SIGLEC8,AVP,SLC2A4,ADGRE1,NEU4,AZGP1,SASH3,NTSR2,C5AR1,BPI,CD300A,RUNX3,DUSP1,GJB1,TAL1,P2RY12,NPR1,IFI30,SAMSN1,ENTPD2,HPGDS,PITX1,CYBB,ECRG4,IL13RA2,IFNA13,USP17L2,C1ORF56,FOLR2,PTAFR,P2RY13,PGLYRP2,PPBP,LGALS9,SLC44A4,SLC7A10,CD7,ASCL4,ENG,GPR6,TMC8,LYL1,CXCL3,S1PR4,OR2M5,CSF1R,CXCL8,PLEK,IFI6,PTGS1,SELP,TNFAIP8L2,JUNB,PYCARD,BCL11A,OR13F1,SIX3,DLGAP2,ADGRE5,ROS1,DOCK2,IL15RA,SIRPG,USP17L22,STING1,TASL,PIK3R5,LILRA4,GZMB,VAV1,MT1M,IKZF1,OR3A2,LRTM1,HSPB2,HORMAD1,IDO1,OR1R1P,AOAH,CYP2J2,TLR10,KCNG3,SKOR2,HLA-F,KCNJ2,EN1,BCL2A1,AQP1
up	GO:0002687	positive regulation of leukocyte migration	GO:BP	1.41e-11	21	155	0.0700	0.1355	CCL4,CCL3,PLVAP,CX3CR1,AIF1,C3AR1,CCR2,CD74,CXCL10,TREM2,CCL8,CCR6,SELE,C5AR1,P2RY12,PTAFR,LGALS9,CSF1R,CXCL8,SELP,PYCARD
up	GO:0050863	regulation of T cell activation	GO:BP	1.61e-11	31	387	0.1033	0.0801	LILRB2,PLA2G2A,IL1B,AIF1,CCR2,CD2,CD74,LILRB4,HLA-DRA,LAPTM5,CD3E,CD86,VSIG4,HLA-DRB5,CD69,PTPRC,RASAL3,HLA-DOA,HLA-DRB1,HLA-DMB,CD4,SASH3,CD300A,RUNX3,LGALS9,TNFAIP8L2,JUNB,PYCARD,SIRPG,VAV1,IDO1
down	REAC:R-HSA-68867	Assembly of the pre-replicative complex	REAC	1.71e-11	18	142	0.1395	0.1268	H3C3,H3C8,H4C13,H2BC9,H2BC14,H3C7,H2AC14,H3C11,H2BC10,H2BC3,H3C12,H2BC13,H3C2,H3C6,H2BC17,H3C10,H4C12,H2AC7
up	GO:0002699	positive regulation of immune effector process	GO:BP	2.05e-11	26	264	0.0867	0.0985	FCGR1A,IL1B,TYROBP,CCR2,CD74,HLA-DRA,LAPTM5,CD86,TREM2,FFAR3,PTPRC,ITGB2,SPI1,HLA-DRB1,CD1C,C3,HLA-DMB,SASH3,CD300A,USP17L2,PTAFR,LGALS9,CD7,PYCARD,VAV1,HLA-F
up	GO:1903131	mononuclear cell differentiation	GO:BP	2.06e-11	36	534	0.1200	0.0674	C1QC,LILRB2,IL1B,HCLS1,CCR2,FOS,CD2,EGR1,CD74,LILRB4,HLA-DRA,CD3E,CD86,TREM2,FCER1G,CD69,PTPRC,SPI1,HLA-DOA,HLA-DRB1,CCR6,HHEX,CD4,IFNA8,SASH3,RUNX3,IFNA13,PGLYRP2,LGALS9,LYL1,CSF1R,JUNB,DOCK2,IL15RA,VAV1,IKZF1
down	GO:0048856	anatomical structure development	GO:BP	2.12e-11	108	5997	0.5455	0.0180	MMP9,IVL,ACTC1,NPPB,ZBED2,KRT8,GATA3,KRT18,LAMC2,HOXB1,ACTA1,H4C13,CBLN1,PKP3,ESRP1,H1-5,CGA,KRT7,HAND1,OVOL1,PRTG,FGFBP1,MYL7,KRT13,GABRA6,CST6,LIN28A,SERPINB7,BARHL1,KRT5,SP6,ITGB6,GRHL2,KRT20,SPINT1,KRT19,FLNC,ENPEP,IGF2BP1,CRTAM,DSG2,CDX1,ST14,TFAP2A,IRF6,TACSTD2,ZFP42,LMX1A,CLDN4,SPRR1B,CDH3,MMP12,SFN,GDF6,BARHL2,FBN2,EPPK1,CDH1,RAB25,TLL1,ANXA3,KRT9,ANKRD1,ITGA2,ZIC4,ISL1,GRHL3,BNC1,ESRP2,ADAMTS12,IRX4,TNC,JUP,GSX2,GARIN1B,LEFTY2,CDH15,FLNB,LAMA1,TRIM71,PROM1,KRT14,DLX3,CBX2,TBX3,CELSR1,PODXL,SCEL,OTOL1,KDF1,AJUBA,HAPLN1,SLITRK6,ADGRG6,RASSF10,LTB,CER1,PLEKHG4B,CEACAM5,GATA2,MDFI,ZIC1,H4C12,TEAD3,EPHA1,VIL1,FRMD6,PKP2
up	GO:0002250	adaptive immune response	GO:BP	2.35e-11	43	762	0.1433	0.0564	FGA,HLA-DQB1,C1QC,FCGR1A,C1QA,FGB,LILRB2,IL1B,IGLL5,FCGR3A,CX3CR1,CCR2,CD74,LILRB4,HLA-DRA,CD3E,CD86,TREM2,LILRA1,FCGR2A,HLA-DRB5,FCER1A,FCER1G,CD69,PTPRC,HLA-DOA,HLA-DRB1,CD1C,CCR6,C3,HLA-DMB,CD4,IFNA8,CLEC10A,ADGRE1,SASH3,SAMSN1,IL13RA2,IFNA13,CD7,JUNB,PYCARD,HLA-F
up	GO:0002521	leukocyte differentiation	GO:BP	3.22e-11	39	636	0.1300	0.0613	CCL3,C1QC,LILRB2,IL1B,TYROBP,HCLS1,CCR2,FOS,CD2,EGR1,CD74,LILRB4,HLA-DRA,CD3E,CD86,TREM2,FCER1G,CD69,PTPRC,SPI1,HLA-DOA,HLA-DRB1,CCR6,HHEX,CD4,IFNA8,SASH3,RUNX3,TAL1,IFNA13,PGLYRP2,LGALS9,LYL1,CSF1R,JUNB,DOCK2,IL15RA,VAV1,IKZF1
up	GO:0050789	regulation of biological process	GO:BP	3.49e-11	238	12336	0.7933	0.0193	FGA,MAGEA12,FGG,AHSG,CCL4,CCL4L2,RGS1,CXCL9,USP17L20,CCL3,C1QC,APOC2,PLVAP,FCGR1A,C1QA,FGB,LILRB2,ADORA3,APBB1IP,KLF2,PLA2G2A,SHOX2,IL1B,LY86,ABI3,TYROBP,NMUR2,CH25H,MAGEA11,FCGR3A,CX3CR1,HCLS1,AIF1,C3AR1,CCR2,FOS,CLEC9A,CCL26,HOXB13,CALHM6,ADIRF,STRIT1,CD2,EGR1,CD74,SLPI,LILRB4,TMIGD3,FPR1,PLD4,CXCR1,HLA-DRA,RGS18,EGR2,CXCL10,OR7A5,NKG7,CCR5,LAPTM5,CD3E,APOC1,CD86,VSIG4,MGP,PADI2,HCST,TREM2,LILRA1,FCGR2A,CCL3L1,MNDA,HLA-DRB5,FCER1A,ASB17,HOXD9,FCER1G,ZFP36,CD33,USP17L15,CD69,FFAR3,SLC4A1,IFITM2,NKX6-2,MS4A14,PTPRC,RASL11A,ESM1,NLRP4,RASAL3,CD53,SRGN,DKK1,ITGB2,SPI1,WIF1,HLA-DOA,MS4A7,SOX18,HLA-DRB1,CD1C,HOXD11,SCIN,CCL8,LRRC63,GZMA,FOSB,PPM1N,CCR6,LY96,C10ORF90,ALOX15B,FYB1,SELE,C3,CCK,CLEC3B,HHEX,CYTL1,TTR,SHISA2,FOXD3,LILRB1,HLA-DMB,PENK,FOXD4L3,GPR15,FGD2,S100A1,OSM,MOG,HCK,HOXC12,CD14,TLX1,ADRB2,TLX2,ARHGAP25,AMBP,CD4,LPAR5,PRAMEF17,APOA2,CCL14,TBXAS1,IFNA8,LCP2,SLC15A3,KCNJ1,SCGB3A1,SIGLEC8,AVP,SLC2A4,ADGRE1,NEU4,AZGP1,SASH3,NTSR2,C5AR1,BPI,CD300A,RUNX3,DUSP1,GJB1,TAL1,P2RY12,NPR1,IFI30,SAMSN1,ENTPD2,HPGDS,PITX1,CYBB,ECRG4,IL13RA2,IFNA13,USP17L2,C1ORF56,FOLR2,PTAFR,P2RY13,PGLYRP2,PPBP,LGALS9,SLC44A4,SLC7A10,CD7,ASCL4,ENG,GPR6,TMC8,LYL1,CXCL3,S1PR4,OR2M5,CSF1R,CXCL8,PLEK,IFI6,PTGS1,SELP,TNFAIP8L2,JUNB,PYCARD,BCL11A,OR13F1,SIX3,DLGAP2,ADGRE5,ROS1,DOCK2,IL15RA,SIRPG,USP17L22,STING1,TASL,PIK3R5,LILRA4,GZMB,VAV1,MT1M,IKZF1,OR3A2,LRTM1,HSPB2,HORMAD1,IDO1,OR1R1P,AOAH,CYP2J2,TLR10,KCNG3,SKOR2,HLA-F,KCNJ2,EN1,BCL2A1,AQP1
up	KEGG:04061	Viral protein interaction with cytokine and cytokine receptor	KEGG	3.80e-11	18	98	0.1084	0.1837	CCL4,CCL4L2,CXCL9,CCL3,CX3CR1,CCR2,CCL26,CXCR1,CXCL10,CCR5,CCL3L1,CCL8,CCR6,CCL14,PPBP,CXCL3,CSF1R,CXCL8
