direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
down	GO:0005102	signaling receptor binding	GO:MF	1.07e-13	71	1521	0.2171	0.0467	EFEMP1,COL3A1,STC2,CSF2,TFF1,IL2,S100A14,WNT5A,TSPAN8,LIF,CCN2,BDKRB2,COL5A1,TNC,AGR2,CCL20,CHAC1,NMU,EFNA2,CCL1,CCN1,CXCL2,CCL26,FN1,TCIM,CSF3,DKK1,IL17A,PTPN14,FST,IL6,ITGA11,FGF18,IFNG,ITGB8,FERMT2,IL23R,CCNB1,RAET1G,GFRA1,FGF1,SPP1,CCL4L2,INHBA,IGFBP6,NFATC4,HNF4A,FGF23,EFNB3,KCNJ8,DST,NPNT,FERMT1,SLIT2,FZD7,PALM,COMP,ENPP1,NES,THY1,LAMA4,EDIL3,EMP2,PLAT,LAMA3,SEMA3F,FBN1,PTHLH,CDH17,ITGBL1,OSMR
down	GO:0005178	integrin binding	GO:MF	5.13e-13	23	158	0.0703	0.1456	COL3A1,TSPAN8,CCN2,COL5A1,TNC,CCN1,FN1,ITGA11,ITGB8,FERMT2,GFRA1,FGF1,SPP1,DST,NPNT,FERMT1,COMP,THY1,EDIL3,EMP2,FBN1,CDH17,ITGBL1
down	GO:0071944	cell periphery	GO:CC	1.58e-12	160	6347	0.4893	0.0252	EFEMP1,MXRA5,TMEM47,COL3A1,GPC6,CSF2,KRT19,PRAME,WNT5A,EPCAM,S100A16,PLA2G2A,COL1A1,MAL2,FLNC,TSPAN8,TUSC3,PKP3,CCN2,BDKRB2,COL5A1,TNC,CDH11,TSPAN1,F3,KCNK1,COL1A2,CCDC80,PKP1,PDLIM4,RND3,MAGI1,EFNA2,TM4SF1,CCN1,SPRY4,CLDN18,IQGAP3,EPB41L4B,COL8A1,STEAP2,PARVA,RAI14,TREH,CLCA2,COL6A3,LUM,FN1,CAP2,TCIM,KIRREL1,SLC44A4,CYP2C18,DKK1,GRB7,COL6A2,MMP2,IL17A,CA12,EFS,BCAR1,TJP1,IL6,PTPRG,ITGA11,SLC2A10,ITGB8,MLPH,MYO1B,FAIM2,CDH13,GEM,FERMT2,IGFBPL1,IL23R,CLDN1,ENAH,SERPINH1,STEAP1,SLC1A1,CLDN11,COL4A1,DSG2,FMOD,KCNK15,RAET1G,GFRA1,FGF1,PTGIS,DCN,DPP6,LAMC2,HMMR,CDH15,SHROOM3,PLA2R1,SEZ6L2,CCBE1,LAMB3,HEPH,BDKRB1,SULF1,EFNB3,KCNJ8,DST,CNTN3,NPNT,GPR85,RAB3B,ARC,FERMT1,VSTM4,FZD7,TMEM98,PALM,FAT1,SLC7A2,GPRC5A,COMP,ENPP1,COL27A1,PCDHGB5,SLC16A1,NFASC,ELN,CAVIN1,CPS1,C1QTNF1,MFAP2,THY1,NTNG1,THBS2,TIE1,CDCP1,LAMA4,ABCA8,EDIL3,EMP2,NECTIN4,LAMA3,ERRFI1,OMD,PHLDB1,SEMA3F,FBN1,NPHS1,SLC39A14,GGT5,LRFN5,TMPRSS4,GJD2,PLA2G4E,ASPM,AURKA,DSC3,PCDHGB4,LRIG3,CDH17,ITGBL1,OSMR
down	GO:0050839	cell adhesion molecule binding	GO:MF	1.85e-12	40	564	0.1223	0.0709	COL3A1,EPCAM,TSPAN8,PKP3,CCN2,COL5A1,TNC,CDH11,TRIM29,PKP1,CCN1,PARVA,FN1,KIRREL1,TJP1,ITGA11,ITGB8,MYO1B,CDH13,FERMT2,DSG2,GFRA1,FGF1,SPP1,CDH15,DST,NPNT,FERMT1,GPRC5A,COMP,NFASC,THY1,NTNG1,EDIL3,EMP2,FBN1,NPHS1,H3C8,CDH17,ITGBL1
down	GO:0048646	anatomical structure formation involved in morphogenesis	GO:BP	2.13e-12	59	1199	0.1838	0.0492	COL3A1,KRT19,WNT5A,TEAD4,ANKRD1,SOX9,COL1A1,FLNC,CCN2,COL5A1,CDH11,CREB3L1,F3,TM4SF1,CCN1,SKOR2,COL8A1,HOXC11,SALL4,PARVA,FN1,IRX2,SLC44A4,DKK1,MMP2,TBX18,PTPN14,TJP1,IL6,FGF18,ITGB8,FAIM2,CDH13,SLC1A1,COL4A1,FGF1,PTGIS,DCN,INHBA,NFATC4,SIX1,HNF1B,CCBE1,LAMB3,SULF1,SLIT2,VSTM4,FZD7,TFAP2A,COL27A1,MFAP2,THY1,THBS2,TIE1,EMP2,LAMA3,PHLDB1,NPHS1,EGR2
down	GO:0007166	cell surface receptor signaling pathway	GO:BP	4.93e-12	97	2819	0.3022	0.0344	EFEMP1,COL3A1,CSF2,IL2,KRT19,S100A14,WNT5A,SOX9,COL1A1,LIF,CCN2,BDKRB2,AGR2,CCL20,CHAC1,CREB3L1,F3,COL1A2,DLX3,MAGI1,EFNA2,CCL1,CCND1,CCN1,BICC1,SPRY4,CLDN18,SKOR2,CXCL2,RHBDF1,CCL26,FN1,TCIM,CSF3,DKK1,GRB7,MMP2,TBX18,KLF15,IL17A,EFS,BCAR1,FST,IL6,PTPRG,ITGA11,SLC2A10,FGF18,IFNG,ITGB8,FAIM2,CDH13,GEM,FERMT2,IL23R,SLC1A1,COL4A1,FMOD,GFRA1,FGF1,KIF7,PRDM16,ONECUT2,DCN,CCL4L2,INHBA,IGFBP6,NFATC4,HNF4A,FGF23,SIX1,HNF1B,CCBE1,DZIP1,SULF1,EFNB3,DST,NPNT,ASCL1,FERMT1,SLIT2,FZD7,GPRC5A,COMP,ENPP1,THY1,EMP2,PLAT,ERRFI1,SEMA3F,FBN1,SLC39A14,ASPM,NGEF,CDH17,ITGBL1,OSMR
down	GO:0009719	response to endogenous stimulus	GO:BP	5.19e-12	66	1489	0.2056	0.0443	MXRA5,COL3A1,STC2,TFF1,KRT19,PRAME,WNT5A,ANKRD1,SOX9,COL1A1,CCN2,MT1G,TNC,CREB3L1,COL1A2,DLX3,CCND1,CCN1,SPRY4,CLDN18,SKOR2,STEAP2,DKK1,MEIS2,MMP2,NQO1,KLF15,BCAR1,FST,IL6,SLC2A10,FGF18,ITGB8,RBFOX2,CDH13,FERMT2,CLDN1,DSG2,FMOD,GFRA1,FGF1,SPP1,PRDM16,ONECUT2,DCN,INHBA,HNF4A,LPIN3,FGF23,CCBE1,SULF1,KCNJ8,NPNT,ASCL1,FERMT1,SLIT2,FAT1,AKR1C2,COMP,ENPP1,CPS1,ERRFI1,FBN1,EGR2,SLC39A14,ASS1
down	GO:0050793	regulation of developmental process	GO:BP	5.31e-12	89	2457	0.2773	0.0362	EFEMP1,STC2,CSF2,IL2,PRAME,WNT5A,TEAD4,PLA2G2A,SOX9,COL1A1,PKP3,LIF,CCN2,COL5A1,AGR2,CREB3L1,F3,PKP1,CCND1,CCN1,CLDN18,SKOR2,IQGAP3,HOXC11,PARVA,FN1,TCIM,CSF3,DKK1,MEIS2,IL17A,FST,TJP1,IL6,CENPF,FGF18,IFNG,ITGB8,ESRP1,RBFOX2,FERMT2,IL23R,FGF1,SPP1,PTGIS,DCN,INHBA,NFATC4,HNF4A,SHROOM3,FGF23,SIX1,HNF1B,FOXG1,CCBE1,SULF1,MYH14,EFNB3,NPNT,ASCL1,ARC,FERMT1,ETV4,SLIT2,FZD7,TMEM98,PALM,TFAP2A,COMP,ENPP1,CAMK2B,ZBED2,THY1,NTNG1,THBS2,TIE1,LAMA4,EMP2,LAMA3,ERRFI1,PHLDB1,SEMA3F,FBN1,PUS7,EGR2,ASPM,AURKA,PTHLH,NGEF
down	GO:0070161	anchoring junction	GO:CC	5.33e-12	48	912	0.1468	0.0526	TMEM47,EPCAM,FLNC,PKP3,TNC,CDH11,TRIM29,PKP1,PDLIM4,RND3,MAGI1,CCND1,SPRY4,CLDN18,IQGAP3,EPB41L4B,PARVA,RAI14,CLCA2,KIRREL1,GRB7,EFS,BCAR1,TJP1,ITGA11,ITGB8,CDH13,FERMT2,CLDN1,ENAH,STEAP1,CLDN11,DSG2,CDH15,SHROOM3,DST,FERMT1,FAT1,NFASC,THY1,NECTIN4,LAMA3,NPHS1,CDCA3,GJD2,DSC3,CDH17,ITGBL1
down	GO:2000026	regulation of multicellular organismal development	GO:BP	6.44e-12	64	1418	0.1994	0.0451	EFEMP1,IL2,WNT5A,SOX9,PKP3,LIF,CCN2,CREB3L1,F3,PKP1,CCND1,CCN1,CLDN18,FN1,TCIM,CSF3,DKK1,MEIS2,IL17A,FST,TJP1,IL6,FGF18,IFNG,ITGB8,ESRP1,RBFOX2,IL23R,FGF1,SPP1,PTGIS,DCN,INHBA,NFATC4,HNF4A,FGF23,SIX1,FOXG1,CCBE1,SULF1,EFNB3,ASCL1,FERMT1,ETV4,SLIT2,TMEM98,TFAP2A,COMP,ENPP1,CAMK2B,ZBED2,THY1,THBS2,TIE1,LAMA4,EMP2,LAMA3,ERRFI1,PHLDB1,SEMA3F,FBN1,EGR2,ASPM,PTHLH
down	KEGG:04512	ECM-receptor interaction	KEGG	8.31e-12	18	89	0.1071	0.2022	COL1A1,TNC,COL1A2,COL6A3,FN1,COL6A2,ITGA11,ITGB8,COL4A1,SPP1,LAMC2,HMMR,LAMB3,NPNT,COMP,THBS2,LAMA4,LAMA3
down	GO:0060429	epithelium development	GO:BP	8.87e-12	59	1238	0.1838	0.0477	KRT19,WNT5A,EPCAM,SOX9,NR2F2,PKP3,LIF,COL5A1,TNC,AGR2,PKP1,DLX3,MAGI1,CCND1,CCN1,FOXF2,IQGAP3,SALL4,IRX2,SLC44A4,DKK1,MMP2,TBX18,KLF15,IL17A,FST,TJP1,IFNG,ESRP1,FERMT2,CLDN1,COL4A1,FGF1,ONECUT2,KRT7,INHBA,NFATC4,SIX1,HNF1B,SULF1,CYP1A1,NPNT,ASCL1,FERMT1,ETV4,SLIT2,FZD7,FAT1,AKR1C2,TFAP2A,FOXQ1,COL27A1,ZBED2,EXPH5,CPS1,TIE1,ERRFI1,NPHS1,CCNO
down	GO:0051239	regulation of multicellular organismal process	GO:BP	1.30e-11	99	2956	0.3084	0.0335	EFEMP1,HSPB7,STC2,CSF2,IL2,WNT5A,TEAD4,PLA2G2A,SOX9,COL1A1,TSPAN8,PKP3,LIF,CCN2,BDKRB2,CREB3L1,F3,NMU,PKP1,CCL1,CCND1,IGF2BP1,CCN1,CLDN18,IQGAP3,EPB41L4B,HOXC11,LUM,FN1,TCIM,CSF3,DKK1,MEIS2,RNF128,MMP2,TBX18,IL17A,FST,TJP1,IL6,PTPRG,SLC2A10,FGF18,IFNG,ITGB8,ESRP1,RBFOX2,FERMT2,IL23R,SLC1A1,DSG2,RAET1G,FGF1,SPP1,EBF2,PTGIS,PRDM16,DCN,INHBA,NFATC4,HNF4A,FGF23,PLA2R1,SIX1,HNF1B,FOXG1,CCBE1,SULF1,EFNB3,KCNJ8,NPNT,ASCL1,FERMT1,ETV4,SLIT2,FZD7,TMEM98,TFAP2A,COMP,ENPP1,CAMK2B,ZBED2,C1QTNF1,MFAP2,THY1,THBS2,TIE1,LAMA4,EMP2,PLAT,LAMA3,ERRFI1,PHLDB1,SEMA3F,FBN1,EGR2,LRFN5,ASPM,PTHLH
down	GO:0009790	embryo development	GO:BP	4.45e-11	55	1135	0.1713	0.0485	EFEMP1,COL3A1,CSF2,KRT19,WNT5A,TEAD4,SOX9,COL1A1,NR2F2,TEAD1,LIF,COL5A1,HOXC6,TM4SF1,CCN1,FOXF2,KIAA1217,COL8A1,HOXC11,SALL4,FN1,IRX2,SLC44A4,DKK1,MEIS2,MMP2,TBX18,TJP1,SLC2A10,CCNB1,INHBA,NEK2,HNF4A,SIX1,TOP2A,HNF1B,FOXG1,LAMB3,SULF1,FZD7,TFAP2A,IRX5,NES,COL27A1,PITX1,MFAP2,TIE1,LAMA4,EMP2,LAMA3,PHLDB1,SEMA3F,FBN1,DSC3,LRIG3
down	GO:0048518	positive regulation of biological process	GO:BP	5.62e-11	160	6264	0.4984	0.0255	COL3A1,CSF2,IL2,S100A14,PRAME,WNT5A,EPCAM,TEAD4,PLA2G2A,ANKRD1,SOX9,COL1A1,NR2F2,TEAD1,PKP3,LIF,CCN2,TNC,AGR2,CCL20,CREB3L1,F3,NMU,CCDC80,PKP1,DLX3,MAGI1,CCL1,CCND1,IGF2BP1,CCN1,FOXF2,SKOR2,IQGAP3,EPB41L4B,COL8A1,HOXC11,SALL4,TOX3,CCL26,LARP6,LUM,FN1,TCIM,KIRREL1,SLC44A4,CSF3,DKK1,GRB7,MEIS2,RNF128,MMP2,TBX18,NQO1,KLF15,IL17A,BCAR1,FST,TJP1,IL6,SMIM22,SLC2A10,FGF18,IFNG,ITGB8,TPX2,CDH13,FERMT2,IL23R,CLDN1,CCNB1,SLC1A1,RAET1G,GFRA1,FGF1,TFAP2C,KIF7,SPP1,CDCA8,EBF2,PTGIS,PRDM16,ONECUT2,DCN,CCL4L2,INHBA,LAMC2,NEK2,IGFBP6,NFATC4,HNF4A,LPIN3,FGF23,PLA2R1,SIX1,PNMA2,TOP2A,HNF1B,FOXG1,CCBE1,DZIP1,HEPH,BDKRB1,SULF1,NNMT,EFNB3,CYP1A1,KCNJ8,NPNT,ASCL1,RAB3B,ARC,CLSPN,FERMT1,ETV4,SLIT2,FZD7,PALM,FAT1,RHOXF2,AKR1C2,TFAP2A,SGK2,ZFY,COMP,NES,PITX1,EBF3,CAMK2B,ZBED2,EXPH5,CAVIN1,AICDA,C1QTNF1,MFAP2,THY1,THBS2,TIE1,ABCA8,EDIL3,ZNF462,EMP2,PLAT,PHLDB1,SEMA3F,NPHS1,BARX2,EGR2,HNF4G,SLC39A14,TMPRSS4,PLA2G4E,ASPM,AURKA,CFH,GLIS3,PTHLH,ASS1,CDH17,OSMR
down	GO:0001944	vasculature development	GO:BP	6.36e-11	44	762	0.1371	0.0577	COL3A1,WNT5A,COL1A1,NR2F2,LIF,CCN2,COL5A1,CREB3L1,F3,COL1A2,DLX3,CCN1,COL8A1,PARVA,FN1,MMP2,PTPN14,TJP1,IL6,SLC2A10,FGF18,ITGB8,CDH13,SLC1A1,COL4A1,FGF1,PTGIS,DCN,NFATC4,SIX1,CCBE1,SULF1,KCNJ8,SLIT2,VSTM4,COMP,COL27A1,THY1,THBS2,TIE1,LAMA4,EMP2,ERRFI1,EGR2
down	REAC:R-HSA-1474244	Extracellular matrix organization	REAC	7.60e-11	30	298	0.1376	0.1007	EFEMP1,COL3A1,COL1A1,COL5A1,TNC,COL1A2,COL8A1,COL6A3,LUM,FN1,COL6A2,MMP2,P3H3,ITGA11,ITGB8,SERPINH1,COL4A1,FMOD,SPP1,DCN,LAMC2,P4HA2,LAMB3,COMP,COL27A1,ELN,MFAP2,LAMA4,LAMA3,FBN1
down	GO:0065007	biological regulation	GO:BP	8.95e-11	257	12743	0.8006	0.0202	EFEMP1,HSPB7,COL3A1,GPC6,STC2,CSF2,TFF1,IL2,KRT19,S100A14,PRAME,WNT5A,EPCAM,TEAD4,PLA2G2A,ANKRD1,SOX9,COL1A1,MT1H,NR2F2,TEAD1,TSPAN8,PKP3,LIF,CCN2,MT1G,BDKRB2,COL5A1,TNC,CDH11,AGR2,CCL20,ZNF165,TSPAN1,CHAC1,CREB3L1,TRIM29,F3,NMU,KCNK1,COL1A2,CCDC80,PKP1,PDLIM4,DLX3,RND3,HOXC6,MAGI1,EFNA2,CCL1,CCND1,IGF2BP1,MAGEB2,CCN1,BICC1,SPRY4,FOXF2,CLDN18,SKOR2,IQGAP3,EPB41L4B,COL8A1,HOXC11,SALL4,CXCL2,TOX3,PARVA,RHBDF1,MT1M,HOXC8,CCL26,LARP6,COL6A3,LUM,FN1,IRX2,CAP2,TCIM,KIRREL1,SLC44A4,SSX1,CYP2C18,CSF3,DKK1,GRB7,PBK,MEIS2,RNF128,COL6A2,PPP1R3C,KIF2C,MMP2,SUPT20HL2,PRRX2,TBX18,NQO1,KLF15,IL17A,EFS,BCAR1,PTPN14,FST,TJP1,IL6,PTPRG,P3H3,SMIM22,ITGA11,SLC2A10,CENPF,FGF18,IFNG,ITGB8,TPX2,ESRP1,FAIM2,RBFOX2,CDH13,GEM,KIF20A,FERMT2,IGFBPL1,IL23R,CLDN1,CCNB1,SLC1A1,COL4A1,DSG2,FMOD,KCNK15,RAET1G,GFRA1,FGF1,TFAP2C,KIF7,SPP1,CDCA8,EBF2,PTGIS,PRDM16,ONECUT2,DCN,CPA4,DPP6,CCL4L2,INHBA,LAMC2,NEK2,IGFBP6,NFATC4,HNF4A,SHROOM3,LPIN3,FGF23,PLA2R1,SIX1,PNMA2,TOP2A,HNF1B,SEZ6L2,RASSF8,FOXG1,CCBE1,DZIP1,HEPH,BDKRB1,SULF1,MYH14,NNMT,EFNB3,CYP1A1,HR,KCNJ8,DST,CIART,NPNT,ASCL1,GPR85,RAB3B,ARC,CLSPN,FERMT1,ETV4,RGS22,SLIT2,VSTM4,PPP1R1B,FZD7,TMEM98,PALM,FAT1,RHOXF2,AKR1C2,TFAP2A,SGK2,ZFHX4,ZFY,GPRC5A,FOXQ1,COMP,CDCA2,ENPP1,IRX5,NES,PITX1,EBF3,CAMK2B,SLC16A1,VGLL3,ZBED2,EXPH5,ELN,CAVIN1,AICDA,CPS1,C1QTNF1,MFAP2,THY1,NTNG1,THBS2,BUB1B,TIE1,LAMA4,ABCA8,EDIL3,ZNF462,EMP2,PLAT,LAMA3,ERRFI1,PHLDB1,SEMA3F,RASAL2,FBN1,NPHS1,PUS7,BARX2,EGR2,HNF4G,SLC39A14,LRFN5,TMPRSS4,GJD2,PLA2G4E,ASPM,AURKA,DSC3,PYCR1,H3C8,CFH,GLIS3,PTHLH,ASS1,NGEF,CDH17,ITGBL1,OSMR
down	GO:0048522	positive regulation of cellular process	GO:BP	7.61e-10	151	5920	0.4704	0.0255	COL3A1,CSF2,IL2,S100A14,PRAME,WNT5A,EPCAM,TEAD4,PLA2G2A,ANKRD1,SOX9,COL1A1,NR2F2,TEAD1,PKP3,LIF,CCN2,TNC,AGR2,CCL20,CREB3L1,F3,NMU,CCDC80,PKP1,DLX3,MAGI1,CCL1,CCND1,IGF2BP1,CCN1,FOXF2,SKOR2,IQGAP3,EPB41L4B,COL8A1,HOXC11,SALL4,TOX3,CCL26,LARP6,LUM,FN1,TCIM,KIRREL1,SLC44A4,CSF3,DKK1,GRB7,MEIS2,RNF128,MMP2,TBX18,NQO1,KLF15,IL17A,BCAR1,TJP1,IL6,SMIM22,SLC2A10,FGF18,IFNG,ITGB8,TPX2,CDH13,FERMT2,IL23R,CLDN1,CCNB1,SLC1A1,RAET1G,GFRA1,FGF1,TFAP2C,KIF7,SPP1,CDCA8,EBF2,PTGIS,PRDM16,ONECUT2,DCN,CCL4L2,INHBA,LAMC2,NEK2,IGFBP6,NFATC4,HNF4A,LPIN3,FGF23,PLA2R1,SIX1,PNMA2,TOP2A,HNF1B,FOXG1,CCBE1,DZIP1,HEPH,BDKRB1,SULF1,NNMT,EFNB3,CYP1A1,NPNT,ASCL1,ARC,CLSPN,FERMT1,ETV4,SLIT2,FZD7,PALM,FAT1,RHOXF2,AKR1C2,TFAP2A,ZFY,COMP,NES,PITX1,EBF3,CAMK2B,ZBED2,EXPH5,CAVIN1,AICDA,C1QTNF1,MFAP2,THY1,THBS2,EDIL3,ZNF462,EMP2,PHLDB1,SEMA3F,NPHS1,BARX2,EGR2,HNF4G,SLC39A14,PLA2G4E,ASPM,AURKA,GLIS3,PTHLH,ASS1,CDH17,OSMR
down	GO:0030334	regulation of cell migration	GO:BP	8.19e-10	48	960	0.1495	0.0500	COL3A1,CSF2,S100A14,WNT5A,SOX9,COL1A1,NR2F2,TNC,CDH11,CCL20,F3,CCL1,CCN1,EPB41L4B,CCL26,FN1,GRB7,MMP2,BCAR1,TJP1,IL6,PTPRG,SMIM22,FGF18,IFNG,CDH13,FERMT2,CLDN1,FGF1,ONECUT2,DCN,CCL4L2,LAMC2,FGF23,CCBE1,BDKRB1,SULF1,FERMT1,SLIT2,FAT1,CAMK2B,THY1,NTNG1,TIE1,LAMA4,EMP2,LAMA3,SEMA3F
down	GO:0050789	regulation of biological process	GO:BP	1.06e-09	249	12336	0.7757	0.0202	EFEMP1,HSPB7,COL3A1,GPC6,STC2,CSF2,TFF1,IL2,KRT19,S100A14,PRAME,WNT5A,EPCAM,TEAD4,PLA2G2A,ANKRD1,SOX9,COL1A1,MT1H,NR2F2,TEAD1,TSPAN8,PKP3,LIF,CCN2,MT1G,BDKRB2,COL5A1,TNC,CDH11,AGR2,CCL20,ZNF165,CHAC1,CREB3L1,TRIM29,F3,NMU,COL1A2,CCDC80,PKP1,PDLIM4,DLX3,RND3,HOXC6,MAGI1,EFNA2,CCL1,CCND1,IGF2BP1,MAGEB2,CCN1,BICC1,SPRY4,FOXF2,CLDN18,SKOR2,IQGAP3,EPB41L4B,COL8A1,HOXC11,SALL4,CXCL2,TOX3,PARVA,RHBDF1,MT1M,HOXC8,CCL26,LARP6,COL6A3,LUM,FN1,IRX2,CAP2,TCIM,KIRREL1,SLC44A4,SSX1,CSF3,DKK1,GRB7,PBK,MEIS2,RNF128,COL6A2,PPP1R3C,KIF2C,MMP2,SUPT20HL2,PRRX2,TBX18,NQO1,KLF15,IL17A,EFS,BCAR1,PTPN14,FST,TJP1,IL6,PTPRG,P3H3,SMIM22,ITGA11,SLC2A10,CENPF,FGF18,IFNG,ITGB8,TPX2,ESRP1,FAIM2,RBFOX2,CDH13,GEM,KIF20A,FERMT2,IGFBPL1,IL23R,CLDN1,CCNB1,SLC1A1,COL4A1,DSG2,FMOD,RAET1G,GFRA1,FGF1,TFAP2C,KIF7,SPP1,CDCA8,EBF2,PTGIS,PRDM16,ONECUT2,DCN,DPP6,CCL4L2,INHBA,LAMC2,NEK2,IGFBP6,NFATC4,HNF4A,SHROOM3,LPIN3,FGF23,PLA2R1,SIX1,PNMA2,TOP2A,HNF1B,SEZ6L2,RASSF8,FOXG1,CCBE1,DZIP1,HEPH,BDKRB1,SULF1,MYH14,NNMT,EFNB3,CYP1A1,HR,KCNJ8,DST,CIART,NPNT,ASCL1,GPR85,RAB3B,ARC,CLSPN,FERMT1,ETV4,RGS22,SLIT2,PPP1R1B,FZD7,TMEM98,PALM,FAT1,RHOXF2,AKR1C2,TFAP2A,SGK2,ZFHX4,ZFY,GPRC5A,FOXQ1,COMP,CDCA2,ENPP1,IRX5,NES,PITX1,EBF3,CAMK2B,SLC16A1,VGLL3,ZBED2,EXPH5,ELN,CAVIN1,AICDA,C1QTNF1,MFAP2,THY1,NTNG1,THBS2,BUB1B,TIE1,LAMA4,ABCA8,EDIL3,ZNF462,EMP2,PLAT,LAMA3,ERRFI1,PHLDB1,SEMA3F,RASAL2,FBN1,NPHS1,PUS7,BARX2,EGR2,HNF4G,SLC39A14,LRFN5,TMPRSS4,GJD2,PLA2G4E,ASPM,AURKA,PYCR1,H3C8,CFH,GLIS3,PTHLH,ASS1,NGEF,CDH17,ITGBL1,OSMR
down	GO:0001568	blood vessel development	GO:BP	1.41e-09	41	732	0.1277	0.0560	COL3A1,WNT5A,COL1A1,NR2F2,CCN2,COL5A1,CREB3L1,F3,COL1A2,DLX3,CCN1,COL8A1,PARVA,FN1,MMP2,TJP1,IL6,SLC2A10,FGF18,ITGB8,CDH13,SLC1A1,COL4A1,FGF1,PTGIS,DCN,NFATC4,SIX1,CCBE1,SULF1,KCNJ8,SLIT2,VSTM4,COMP,COL27A1,THY1,THBS2,TIE1,LAMA4,EMP2,EGR2
down	GO:0005604	basement membrane	GO:CC	2.04e-09	15	93	0.0459	0.1613	COL5A1,TNC,CCDC80,COL8A1,FN1,COL4A1,LAMC2,LAMB3,DST,NPNT,NTNG1,THBS2,LAMA4,LAMA3,FBN1
down	GO:2000145	regulation of cell motility	GO:BP	2.12e-09	49	1022	0.1526	0.0479	COL3A1,CSF2,S100A14,WNT5A,SOX9,COL1A1,NR2F2,TNC,CDH11,CCL20,F3,CCL1,CCN1,EPB41L4B,CCL26,FN1,GRB7,MMP2,BCAR1,TJP1,IL6,PTPRG,SMIM22,FGF18,IFNG,CDH13,FERMT2,CLDN1,FGF1,ONECUT2,DCN,CCL4L2,LAMC2,FGF23,CCBE1,BDKRB1,SULF1,FERMT1,SLIT2,FAT1,CAMK2B,CAVIN1,THY1,NTNG1,TIE1,LAMA4,EMP2,LAMA3,SEMA3F
down	GO:0030198	extracellular matrix organization	GO:BP	2.50e-09	27	327	0.0841	0.0826	COL3A1,SOX9,COL1A1,COL5A1,CREB3L1,COL1A2,CCDC80,CCN1,FOXF2,COL8A1,LUM,MMP2,IL6,SLC2A10,SERPINH1,COL4A1,FMOD,LAMB3,SULF1,NPNT,FERMT1,COMP,COL27A1,ELN,TIE1,PHLDB1,NPHS1
down	GO:0035295	tube development	GO:BP	2.51e-09	51	1101	0.1589	0.0463	COL3A1,WNT5A,EPCAM,SOX9,NR2F2,LIF,CCN2,TNC,AGR2,CREB3L1,F3,CCN1,FOXF2,CLDN18,COL8A1,SALL4,PARVA,FN1,IRX2,MMP2,TBX18,TJP1,IL6,FGF18,ITGB8,CDH13,SLC1A1,COL4A1,FGF1,PTGIS,DCN,NFATC4,SIX1,HNF1B,CCBE1,SULF1,CYP1A1,NPNT,ASCL1,SLIT2,VSTM4,COMP,COL27A1,CPS1,THY1,THBS2,TIE1,EMP2,ERRFI1,FBN1,ASS1
down	GO:0043062	extracellular structure organization	GO:BP	2.68e-09	27	328	0.0841	0.0823	COL3A1,SOX9,COL1A1,COL5A1,CREB3L1,COL1A2,CCDC80,CCN1,FOXF2,COL8A1,LUM,MMP2,IL6,SLC2A10,SERPINH1,COL4A1,FMOD,LAMB3,SULF1,NPNT,FERMT1,COMP,COL27A1,ELN,TIE1,PHLDB1,NPHS1
down	GO:0045229	external encapsulating structure organization	GO:BP	2.88e-09	27	329	0.0841	0.0821	COL3A1,SOX9,COL1A1,COL5A1,CREB3L1,COL1A2,CCDC80,CCN1,FOXF2,COL8A1,LUM,MMP2,IL6,SLC2A10,SERPINH1,COL4A1,FMOD,LAMB3,SULF1,NPNT,FERMT1,COMP,COL27A1,ELN,TIE1,PHLDB1,NPHS1
down	REAC:R-HSA-216083	Integrin cell surface interactions	REAC	3.03e-09	16	84	0.0734	0.1905	COL3A1,COL1A1,COL5A1,TNC,COL1A2,COL8A1,COL6A3,LUM,FN1,COL6A2,ITGA11,ITGB8,COL4A1,SPP1,COMP,FBN1
down	GO:0070848	response to growth factor	GO:BP	3.73e-09	40	721	0.1246	0.0555	MXRA5,COL3A1,WNT5A,ANKRD1,SOX9,COL1A1,CCN2,MT1G,TNC,CREB3L1,COL1A2,DLX3,CCN1,SPRY4,SKOR2,DKK1,MEIS2,BCAR1,FST,SLC2A10,FGF18,ITGB8,FERMT2,CLDN1,FMOD,GFRA1,FGF1,PRDM16,ONECUT2,DCN,FGF23,CCBE1,SULF1,NPNT,ASCL1,FERMT1,SLIT2,COMP,CPS1,FBN1
down	KEGG:04151	PI3K-Akt signaling pathway	KEGG	5.74e-09	29	356	0.1726	0.0815	IL2,COL1A1,TNC,CREB3L1,COL1A2,MAGI1,EFNA2,CCND1,COL6A3,FN1,CSF3,COL6A2,IL6,ITGA11,FGF18,ITGB8,COL4A1,FGF1,SPP1,LAMC2,PPP2R2C,FGF23,LAMB3,SGK2,COMP,THBS2,LAMA4,LAMA3,OSMR
